user_id,recipe_id,predicted_rating,rank,n_missing
58909,483916,5.0,3,2.0
58909,243035,5.0,4,3.0
58931,102083,5.0,1,1.0
58931,505768,5.0,2,2.0
58931,102190,5.0,3,2.0
58931,505083,5.0,4,3.0
58931,128494,5.0,5,3.0
58931,506892,5.0,6,3.0
58948,66436,5.0,1,2.0
58948,502795,5.0,2,2.0
59064,63836,5.0,1,2.0
59064,280,5.0,2,2.0
59064,63147,5.0,3,2.0
59064,64286,5.0,4,2.0
59064,134589,5.0,5,3.0
59064,491126,5.0,6,3.0
59064,63346,5.0,7,3.0
59064,511995,5.0,8,3.0
59064,134939,5.0,9,3.0
59077,103653,5.0,1,1.0
59077,134781,5.0,2,2.0
59077,134475,5.0,3,2.0
59077,134939,5.0,4,3.0
59144,246,5.0,1,1.0
59144,516009,5.0,2,2.0
59144,532736,5.0,3,3.0
59144,532740,5.0,4,3.0
59144,170912,5.0,5,3.0
59144,170876,5.0,6,3.0
59144,278,5.0,7,3.0
59144,445,5.0,8,3.0
59163,517416,5.0,1,0.0
59163,140936,5.0,2,1.0
59163,517410,5.0,3,2.0
59163,505997,5.0,4,2.0
59163,506892,5.0,5,2.0
59163,58413,5.0,6,3.0
59163,506822,5.0,7,3.0
59163,509630,5.0,8,3.0
59163,263640,5.0,9,3.0
59199,47444,5.0,1,3.0
59199,57565,5.0,2,3.0
59199,324495,5.0,3,3.0
59199,73499,5.0,4,3.0
59199,26322,5.0,5,3.0
59205,480037,5.0,1,3.0
59288,76311,5.0,1,2.0
59288,90759,5.0,2,3.0
59302,280,5.0,1,2.0
59302,128804,5.0,2,2.0
59302,636,5.0,3,3.0
59302,517873,5.0,4,3.0
59302,155731,5.0,5,3.0
59302,242,5.0,6,3.0
59473,60323,5.0,1,2.0
59476,99430,5.0,1,3.0
59570,203033,5.0,1,3.0
59588,518078,5.0,1,2.0
59588,143017,5.0,2,2.0
59588,143498,5.0,3,2.0
59588,143674,5.0,4,2.0
59588,143581,5.0,5,2.0
59588,192,5.0,6,3.0
59588,346,5.0,7,3.0
59588,271,5.0,8,3.0
59588,143615,5.0,9,3.0
59608,505997,5.0,1,2.0
59608,511408,5.0,2,2.0
59608,97291,5.0,3,2.0
59608,464,5.0,4,3.0
59615,604,5.0,1,3.0
59679,346,5.0,1,1.0
59679,179799,5.0,2,2.0
59679,271,5.0,3,3.0
59686,59156,5.0,1,1.0
59686,34149,5.0,2,3.0
59686,218276,5.0,3,3.0
59728,192,5.0,1,3.0
59728,242,5.0,2,3.0
59753,129838,5.0,1,2.0
59753,130078,5.0,2,2.0
59753,172980,5.0,3,3.0
59753,100104,5.0,4,3.0
59780,198412,5.0,1,1.0
59780,516009,5.0,2,2.0
59780,517596,5.0,3,3.0
59780,198470,5.0,4,3.0
59780,198431,5.0,5,3.0
59780,192,5.0,6,3.0
59780,246,5.0,7,3.0
59798,505997,5.0,1,1.0
59798,181797,5.0,2,3.0
59801,71192,5.0,1,2.0
59801,647,5.0,2,3.0
59879,516009,5.0,1,2.0
59879,271,5.0,2,2.0
59879,171531,5.0,3,3.0
59879,517410,5.0,4,3.0
59879,517873,5.0,5,3.0
59921,203854,5.0,1,2.0
59921,226957,5.0,2,2.0
59921,357751,5.0,3,3.0
59992,192,5.0,1,1.0
59992,242,5.0,2,2.0
60020,49,5.0,1,3.0
60020,167,5.0,2,3.0
60031,506892,5.0,1,2.0
60031,100540,5.0,2,2.0
60031,53182,5.0,3,2.0
60031,100594,5.0,4,2.0
60031,53197,5.0,5,2.0
60031,271,5.0,6,3.0
60031,167,5.0,7,3.0
60101,10045,5.0,1,2.0
60101,110299,5.0,2,2.0
60101,108512,5.0,3,2.0
60101,110201,5.0,4,3.0
60101,61180,5.0,5,3.0
60124,571,5.0,1,1.0
60124,517918,5.0,2,2.0
60124,165454,5.0,3,2.0
60124,191026,5.0,4,2.0
60124,512,5.0,5,3.0
60124,517873,5.0,6,3.0
60124,517658,5.0,7,3.0
60221,508008,5.0,1,3.0
60221,505571,5.0,2,3.0
60231,348783,5.0,1,1.0
60231,516009,5.0,2,2.0
60231,532736,5.0,3,2.0
60231,517410,5.0,4,2.0
60231,348742,5.0,5,3.0
60231,209226,5.0,6,3.0
60260,517410,5.0,1,0.0
60260,280,5.0,2,1.0
60260,517416,5.0,3,1.0
60260,236922,5.0,4,1.0
60260,505997,5.0,5,2.0
60260,271,5.0,6,2.0
60260,236862,5.0,7,2.0
60260,510904,5.0,8,2.0
60260,278,5.0,9,3.0
60260,544,5.0,10,3.0
60288,82077,5.0,1,3.0
60304,184732,5.0,1,2.0
60304,184879,5.0,2,2.0
60304,185232,5.0,3,2.0
60304,185245,5.0,4,2.0
60304,185247,5.0,5,3.0
60362,203033,5.0,1,2.0
60362,504819,5.0,2,2.0
60362,54823,5.0,3,2.0
60486,30913,5.0,1,2.0
60486,147754,5.0,2,2.0
60486,203854,5.0,3,2.0
60486,2941,5.0,4,3.0
60486,129930,5.0,5,3.0
60496,72479,5.0,1,2.0
60496,38137,5.0,2,2.0
60496,18910,5.0,3,3.0
60496,483789,5.0,4,3.0
60504,192,5.0,1,3.0
60575,242,5.0,1,2.0
60646,242,5.0,1,2.0
60650,510906,5.0,1,2.0
60650,72479,5.0,2,2.0
60650,108939,5.0,3,3.0
60650,68644,5.0,4,3.0
60650,68683,5.0,5,3.0
60650,92016,5.0,6,3.0
60650,170378,5.0,7,3.0
60694,222224,5.0,1,2.0
60694,172610,5.0,2,3.0
60716,153,5.0,1,3.0
60716,617,5.0,2,3.0
60716,171839,5.0,3,3.0
60716,512,5.0,4,3.0
60716,171881,5.0,5,3.0
60716,532736,5.0,6,3.0
60866,219157,5.0,1,2.0
60866,25610,5.0,2,2.0
60866,92657,5.0,3,3.0
60918,102933,5.0,1,1.0
60918,104182,5.0,2,2.0
60918,188053,5.0,3,2.0
60918,307807,5.0,4,3.0
60918,17251,5.0,5,3.0
60918,162387,5.0,6,3.0
60918,284953,5.0,7,3.0
60918,189981,5.0,8,3.0
60918,190840,5.0,9,3.0
60974,510904,5.0,1,2.0
60974,556,5.0,2,2.0
60989,665,5.0,1,1.0
60989,157130,5.0,2,1.0
60989,693,5.0,3,1.0
60989,114124,5.0,4,2.0
60989,157598,5.0,5,2.0
60989,114415,5.0,6,3.0
60989,114032,5.0,7,3.0
60989,241786,5.0,8,3.0
60989,1035,5.0,9,3.0
60992,310,5.0,1,0.0
60992,167,5.0,2,1.0
60992,113153,5.0,3,1.0
60992,107476,5.0,4,1.0
60992,505997,5.0,5,2.0
60992,113172,5.0,6,2.0
60992,113186,5.0,7,2.0
60992,271,5.0,8,2.0
60992,113161,5.0,9,3.0
60992,113187,5.0,10,3.0
60992,242,5.0,11,3.0
61010,161522,5.0,1,1.0
61010,225023,5.0,2,1.0
61010,54153,5.0,3,2.0
61010,42547,5.0,4,2.0
61105,647,5.0,1,3.0
61143,517410,5.0,1,1.0
61143,571,5.0,2,1.0
61143,517873,5.0,3,2.0
61143,511408,5.0,4,2.0
61143,280,5.0,5,2.0
61143,242,5.0,6,3.0
61204,145064,5.0,1,3.0
61204,105102,5.0,2,3.0
61357,197754,5.0,1,3.0
61357,47666,5.0,2,3.0
61357,122139,5.0,3,3.0
61493,81232,5.0,1,2.0
61493,80661,5.0,2,3.0
61493,158660,5.0,3,3.0
61493,109737,5.0,4,3.0
61525,192,5.0,1,3.0
61569,508008,5.0,1,0.0
61569,82837,5.0,2,2.0
61569,83185,5.0,3,2.0
61569,271,5.0,4,2.0
61569,83141,5.0,5,3.0
61569,83187,5.0,6,3.0
61569,509630,5.0,7,3.0
61569,82945,5.0,8,3.0
61569,242,5.0,9,3.0
61569,153,5.0,10,3.0
61569,82826,5.0,11,3.0
61660,636,5.0,1,0.0
61660,510904,5.0,2,1.0
61660,195237,5.0,3,1.0
61660,195430,5.0,4,1.0
61660,517416,5.0,5,1.0
61660,122873,5.0,6,2.0
61660,95753,5.0,7,2.0
61660,502,5.0,8,3.0
61660,515572,5.0,9,3.0
61660,601,5.0,10,3.0
61660,122838,5.0,11,3.0
61660,145866,5.0,12,3.0
61660,145922,5.0,13,3.0
61660,278,5.0,14,3.0
61954,310,5.0,1,1.0
61954,146220,5.0,2,2.0
61954,146236,5.0,3,2.0
61954,146414,5.0,4,3.0
61995,310,5.0,1,1.0
61995,87776,5.0,2,2.0
61995,271,5.0,3,3.0
61995,376,5.0,4,3.0
62005,117502,5.0,1,2.0
62005,117677,5.0,2,2.0
62005,118199,5.0,3,3.0
62043,169648,5.0,1,2.0
62043,132688,5.0,2,3.0
62085,242,5.0,1,3.0
62086,19064,5.0,1,1.0
62086,41039,5.0,2,1.0
62086,200727,5.0,3,3.0
62086,52561,5.0,4,3.0
62103,822,5.0,1,1.0
62103,503852,5.0,2,2.0
62103,503970,5.0,3,2.0
62103,504819,5.0,4,2.0
62103,503941,5.0,5,3.0
62103,509630,5.0,6,3.0
62191,139619,5.0,1,2.0
62191,139640,5.0,2,3.0
62191,615,5.0,3,3.0
62191,593,5.0,4,3.0
62191,506822,5.0,5,3.0
62191,179477,5.0,6,3.0
62264,517416,5.0,1,0.0
62264,310,5.0,2,1.0
62264,516009,5.0,3,3.0
62264,131874,5.0,4,3.0
62264,192,5.0,5,3.0
62264,532740,5.0,6,3.0
62264,636,5.0,7,3.0
62264,601,5.0,8,3.0
62408,57906,5.0,1,2.0
62408,24857,5.0,2,3.0
62491,176443,5.0,1,1.0
62491,41039,5.0,2,1.0
62491,244251,5.0,3,2.0
62491,44699,5.0,4,3.0
62491,280,5.0,5,3.0
62491,171345,5.0,6,3.0
62491,154267,5.0,7,3.0
62494,284866,5.0,1,2.0
62494,100872,5.0,2,3.0
62494,61610,5.0,3,3.0
62562,168140,5.0,1,2.0
62562,185748,5.0,2,3.0
62562,517596,5.0,3,3.0
62562,508008,5.0,4,3.0
62672,1423,5.0,1,3.0
62806,167,5.0,1,3.0
62806,242,5.0,2,3.0
63024,505620,5.0,1,3.0
63024,505571,5.0,2,3.0
63026,242,5.0,1,3.0
63031,106643,5.0,1,2.0
63031,15372,5.0,2,2.0
63031,26333,5.0,3,3.0
63048,491858,5.0,1,1.0
63048,222500,5.0,2,2.0
63048,241662,5.0,3,3.0
63048,222474,5.0,4,3.0
63070,517873,5.0,1,3.0
63070,142909,5.0,2,3.0
63097,234847,5.0,1,1.0
63097,67484,5.0,2,2.0
63097,87925,5.0,3,2.0
63097,79526,5.0,4,3.0
63097,43891,5.0,5,3.0
63097,230316,5.0,6,3.0
63098,280,5.0,1,0.0
63098,187840,5.0,2,2.0
63098,81136,5.0,3,2.0
63098,64820,5.0,4,3.0
63098,30797,5.0,5,3.0
63098,86035,5.0,6,3.0
63098,55309,5.0,7,3.0
63128,98312,5.0,1,2.0
63128,166345,5.0,2,2.0
63128,97829,5.0,3,2.0
63128,271,5.0,4,3.0
63128,153,5.0,5,3.0
63128,509630,5.0,6,3.0
63232,280,5.0,1,1.0
63232,16086,5.0,2,2.0
63291,53182,5.0,1,2.0
63291,62130,5.0,2,2.0
63291,60062,5.0,3,3.0
63318,153,5.0,1,3.0
63318,242,5.0,2,3.0
63335,117508,5.0,1,2.0
63335,25266,5.0,2,2.0
63335,264035,5.0,3,3.0
63335,264368,5.0,4,3.0
63421,64854,5.0,1,0.0
63421,213883,5.0,2,1.0
63421,64991,5.0,3,2.0
63421,65705,5.0,4,3.0
63421,65024,5.0,5,3.0
63421,65468,5.0,6,3.0
63421,65473,5.0,7,3.0
63421,65433,5.0,8,3.0
63427,76184,5.0,1,2.0
63427,261164,5.0,2,3.0
63475,242,5.0,1,3.0
63526,510904,5.0,1,2.0
63526,281416,5.0,2,2.0
63630,109117,5.0,1,3.0
63630,517594,5.0,2,3.0
63630,109146,5.0,3,3.0
63855,192,5.0,1,3.0
63858,68956,5.0,1,2.0
63858,62029,5.0,2,2.0
63858,204187,5.0,3,3.0
63858,68900,5.0,4,3.0
63858,203932,5.0,5,3.0
63927,169392,5.0,1,3.0
63927,190203,5.0,2,3.0
63927,209226,5.0,3,3.0
64150,242,5.0,1,3.0
64154,274072,5.0,1,1.0
64154,509630,5.0,2,2.0
64154,194100,5.0,3,3.0
64154,50585,5.0,4,3.0
64154,208907,5.0,5,3.0
64154,208991,5.0,6,3.0
64203,150,5.0,1,1.0
64203,49,5.0,2,2.0
64203,153,5.0,3,2.0
64203,242,5.0,4,2.0
64203,143,5.0,5,3.0
64203,192,5.0,6,3.0
64295,149395,5.0,1,1.0
64295,131662,5.0,2,1.0
64295,69020,5.0,3,2.0
64295,44045,5.0,4,3.0
64295,232772,5.0,5,3.0
64295,318283,5.0,6,3.0
64322,511408,5.0,1,2.0
64322,134802,5.0,2,3.0
64322,134788,5.0,3,3.0
64342,13526,5.0,1,1.0
64342,17658,5.0,2,3.0
64342,17598,5.0,3,3.0
64508,48000,5.0,1,2.0
64508,234683,5.0,2,3.0
64515,153,5.0,1,3.0
64515,242,5.0,2,3.0
64583,505997,5.0,1,0.0
64583,110452,5.0,2,0.0
64583,110265,5.0,3,2.0
64625,93,5.0,1,1.0
64625,129168,5.0,2,2.0
64625,511995,5.0,3,3.0
64625,510906,5.0,4,3.0
64625,510904,5.0,5,3.0
64625,517658,5.0,6,3.0
64625,167,5.0,7,3.0
64631,149360,5.0,1,1.0
64631,149303,5.0,2,1.0
64631,149395,5.0,3,2.0
64631,506892,5.0,4,2.0
64631,112248,5.0,5,3.0
64631,129617,5.0,6,3.0
64642,41039,5.0,1,1.0
64642,187055,5.0,2,2.0
64642,48647,5.0,3,2.0
64642,279892,5.0,4,2.0
64642,9503,5.0,5,3.0
64642,30758,5.0,6,3.0
64667,222187,5.0,1,0.0
64667,294532,5.0,2,2.0
64667,212635,5.0,3,2.0
64667,285374,5.0,4,2.0
64667,112815,5.0,5,2.0
64667,129150,5.0,6,3.0
64667,285516,5.0,7,3.0
64667,1306,5.0,8,3.0
64682,192,5.0,1,2.0
64682,571,5.0,2,2.0
64682,517873,5.0,3,2.0
64682,510904,5.0,4,3.0
64682,464,5.0,5,3.0
64682,207557,5.0,6,3.0
64683,115846,5.0,1,2.0
64683,115914,5.0,2,3.0
64683,57774,5.0,3,3.0
64683,271,5.0,4,3.0
64683,242,5.0,5,3.0
64698,88089,5.0,1,1.0
64698,98724,5.0,2,2.0
64713,149609,5.0,1,2.0
64713,47121,5.0,2,3.0
64713,105682,5.0,3,3.0
64779,346,5.0,1,2.0
64779,593,5.0,2,3.0
64931,504245,5.0,1,2.0
64931,193353,5.0,2,3.0
64931,517873,5.0,3,3.0
64931,101893,5.0,4,3.0
64931,101644,5.0,5,3.0
64934,310,5.0,1,0.0
64934,268242,5.0,2,2.0
64934,271,5.0,3,3.0
65056,98312,5.0,1,1.0
65056,118116,5.0,2,1.0
65056,284559,5.0,3,2.0
65056,98219,5.0,4,3.0
65056,98221,5.0,5,3.0
65056,1151,5.0,6,3.0
65056,503852,5.0,7,3.0
65056,98311,5.0,8,3.0
65056,227585,5.0,9,3.0
65056,228349,5.0,10,3.0
65059,70064,5.0,1,2.0
65059,70154,5.0,2,2.0
65059,271,5.0,3,3.0
65197,505997,5.0,1,3.0
65197,506892,5.0,2,3.0
65197,507926,5.0,3,3.0
65197,642,5.0,4,3.0
65197,647,5.0,5,3.0
65197,445,5.0,6,3.0
65308,117345,5.0,1,2.0
65308,282568,5.0,2,3.0
65308,162998,5.0,3,3.0
65308,36126,5.0,4,3.0
65338,242,5.0,1,3.0
65414,310,5.0,1,1.0
65414,27677,5.0,2,2.0
65414,307568,5.0,3,3.0
65414,27664,5.0,4,3.0
65502,532736,5.0,1,1.0
65502,532740,5.0,2,2.0
65502,512,5.0,3,3.0
65502,513440,5.0,4,3.0
65510,95801,5.0,1,2.0
65510,280594,5.0,2,2.0
65510,218867,5.0,3,3.0
65510,139357,5.0,4,3.0
65510,29749,5.0,5,3.0
65510,145965,5.0,6,3.0
65567,242,5.0,1,3.0
65573,402474,5.0,1,2.0
65573,13275,5.0,2,2.0
65573,241752,5.0,3,3.0
65573,241459,5.0,4,3.0
65573,48331,5.0,5,3.0
65573,145573,5.0,6,3.0
65573,358756,5.0,7,3.0
65573,265486,5.0,8,3.0
65573,126607,5.0,9,3.0
65573,238907,5.0,10,3.0
65631,69953,5.0,1,0.0
65631,70522,5.0,2,3.0
65631,69382,5.0,3,3.0
65631,29800,5.0,4,3.0
65631,221051,5.0,5,3.0
65631,301028,5.0,6,3.0
65631,509630,5.0,7,3.0
65631,220431,5.0,8,3.0
65634,141730,5.0,1,2.0
65634,321948,5.0,2,2.0
65634,284613,5.0,3,3.0
65670,147508,5.0,1,3.0
65720,280,5.0,1,0.0
65720,517594,5.0,2,2.0
65720,517658,5.0,3,3.0
65720,40,5.0,4,3.0
65720,515572,5.0,5,3.0
65720,516009,5.0,6,3.0
65720,242,5.0,7,3.0
65720,271,5.0,8,3.0
65803,13373,5.0,1,2.0
65803,89937,5.0,2,3.0
65803,123029,5.0,3,3.0
65936,556,5.0,1,1.0
65936,165722,5.0,2,1.0
65936,165720,5.0,3,1.0
65936,165454,5.0,4,2.0
65936,165750,5.0,5,2.0
65936,293935,5.0,6,3.0
65936,293885,5.0,7,3.0
65936,192,5.0,8,3.0
65936,165254,5.0,9,3.0
65955,280,5.0,1,1.0
65955,346,5.0,2,1.0
65955,168161,5.0,3,2.0
65955,517410,5.0,4,2.0
65955,517594,5.0,5,2.0
65955,571,5.0,6,2.0
65955,278,5.0,7,3.0
65955,517596,5.0,8,3.0
65955,593,5.0,9,3.0
65994,101403,4.9429,1,2.0
65994,26526,4.9429,2,3.0
65994,42900,4.9429,3,3.0
66008,149168,5.0,1,1.0
66008,115818,5.0,2,1.0
66008,115987,5.0,3,2.0
66008,196058,5.0,4,2.0
66008,196226,5.0,5,2.0
66008,143546,5.0,6,3.0
66008,404885,5.0,7,3.0
66078,128476,5.0,1,1.0
66078,85057,5.0,2,1.0
66078,186291,5.0,3,2.0
66078,107595,5.0,4,2.0
66078,320787,5.0,5,3.0
66078,128614,5.0,6,3.0
66246,222264,5.0,1,1.0
66246,532736,5.0,2,2.0
66246,519,5.0,3,3.0
66246,593,5.0,4,3.0
66246,632,5.0,5,3.0
66246,339905,5.0,6,3.0
66246,339967,5.0,7,3.0
66247,102909,5.0,1,2.0
66247,102744,5.0,2,3.0
66247,146538,5.0,3,3.0
66247,102882,5.0,4,3.0
66321,517594,5.0,1,0.0
66321,346,5.0,2,2.0
66321,517410,5.0,3,2.0
66321,567,5.0,4,2.0
66321,571,5.0,5,2.0
66321,271,5.0,6,3.0
66321,280,5.0,7,3.0
66321,126371,5.0,8,3.0
66322,166609,5.0,1,1.0
66322,166779,5.0,2,2.0
66322,166903,5.0,3,3.0
66322,271,5.0,4,3.0
66322,278,5.0,5,3.0
66448,310,5.0,1,0.0
66448,216824,5.0,2,1.0
66448,271,5.0,3,2.0
66448,280,5.0,4,2.0
66448,556,5.0,5,2.0
66549,49,5.0,1,3.0
66549,153,5.0,2,3.0
66549,192,5.0,3,3.0
66549,242,5.0,4,3.0
66708,242,5.0,1,2.0
66708,153,5.0,2,3.0
66766,242,5.0,1,3.0
66766,517873,5.0,2,3.0
66766,510904,5.0,3,3.0
66856,120817,5.0,1,1.0
66856,59106,5.0,2,2.0
66856,81194,5.0,3,3.0
66856,22552,5.0,4,3.0
66856,205653,5.0,5,3.0
66873,153600,5.0,1,1.0
66873,346,5.0,2,3.0
66873,517873,5.0,3,3.0
66873,242,5.0,4,3.0
66962,280,5.0,1,2.0
66962,491858,5.0,2,2.0
66962,142524,5.0,3,3.0
66962,43115,5.0,4,3.0
66983,234847,5.0,1,1.0
66983,113388,5.0,2,3.0
66983,293719,5.0,3,3.0
66983,68032,5.0,4,3.0
66983,271,5.0,5,3.0
66987,24871,5.0,1,2.0
66987,292054,5.0,2,3.0
66987,177812,5.0,3,3.0
67009,95365,5.0,1,1.0
67009,346,5.0,2,2.0
67009,70179,5.0,3,2.0
67009,271,5.0,4,3.0
67010,517416,5.0,1,2.0
67010,306049,5.0,2,3.0
67026,69020,5.0,1,1.0
67026,169457,5.0,2,3.0
67026,68999,5.0,3,3.0
67026,486710,5.0,4,3.0
67026,70654,5.0,5,3.0
67026,70644,5.0,6,3.0
67026,519,5.0,7,3.0
67059,242,5.0,1,3.0
67103,174894,5.0,1,1.0
67103,509630,5.0,2,1.0
67103,242,5.0,3,2.0
67103,137630,5.0,4,2.0
67103,59620,5.0,5,3.0
67103,174900,5.0,6,3.0
67103,88560,5.0,7,3.0
67103,88640,5.0,8,3.0
67103,88951,5.0,9,3.0
67103,517416,5.0,10,3.0
67103,517529,5.0,11,3.0
67154,517873,5.0,1,1.0
67154,511408,5.0,2,2.0
67154,148790,5.0,3,2.0
67154,135416,5.0,4,3.0
67154,464,5.0,5,3.0
67154,242,5.0,6,3.0
67243,346,5.0,1,2.0
67243,278,5.0,2,3.0
67243,280,5.0,3,3.0
67243,506,5.0,4,3.0
67243,61184,5.0,5,3.0
67270,36685,5.0,1,1.0
67270,84439,5.0,2,2.0
67270,150028,5.0,3,2.0
67270,99991,5.0,4,2.0
67270,149124,5.0,5,3.0
67335,506892,5.0,1,3.0
67335,81239,5.0,2,3.0
67395,20616,5.0,1,1.0
67395,129615,5.0,2,2.0
67395,152345,5.0,3,2.0
67395,145385,5.0,4,3.0
67491,280,5.0,1,2.0
67491,346,5.0,2,2.0
67491,100948,5.0,3,3.0
67491,516009,5.0,4,3.0
67491,504819,5.0,5,3.0
67509,106056,5.0,1,1.0
67509,60382,5.0,2,2.0
67509,76709,5.0,3,2.0
67509,44895,5.0,4,3.0
67575,617,5.0,1,2.0
67575,593,5.0,2,3.0
67575,74958,5.0,3,3.0
67575,75348,5.0,4,3.0
67656,136923,5.0,1,1.0
67656,367860,5.0,2,1.0
67656,188918,5.0,3,2.0
67656,665,5.0,4,2.0
67656,40112,5.0,5,2.0
67656,136793,5.0,6,2.0
67656,59179,5.0,7,2.0
67656,58879,5.0,8,2.0
67656,136933,5.0,9,2.0
67656,1522,5.0,10,2.0
67656,137303,5.0,11,3.0
67656,1151,5.0,12,3.0
67719,242,5.0,1,2.0
67728,265274,5.0,1,1.0
67728,240307,5.0,2,2.0
67728,265357,5.0,3,2.0
67728,240242,5.0,4,3.0
67728,185748,5.0,5,3.0
67835,510906,5.0,1,0.0
67835,510904,5.0,2,0.0
67835,544,5.0,3,1.0
67835,593,5.0,4,3.0
67835,548,5.0,5,3.0
67835,519,5.0,6,3.0
67878,93,5.0,1,3.0
67878,242,5.0,2,3.0
67899,636,5.0,1,2.0
67899,104222,5.0,2,2.0
67899,103983,5.0,3,2.0
67899,104074,5.0,4,2.0
67899,104182,5.0,5,3.0
67899,104292,5.0,6,3.0
67899,104038,5.0,7,3.0
67899,104023,5.0,8,3.0
67899,103960,5.0,9,3.0
67976,51516,5.0,1,1.0
67976,34909,5.0,2,2.0
67976,242966,5.0,3,2.0
67976,15372,5.0,4,3.0
67976,51890,5.0,5,3.0
68024,91644,5.0,1,1.0
68024,133524,5.0,2,2.0
68024,133828,5.0,3,2.0
68024,133701,5.0,4,3.0
68207,146427,5.0,1,2.0
68207,146401,5.0,2,2.0
68207,197675,5.0,3,2.0
68207,146621,5.0,4,3.0
68207,505997,5.0,5,3.0
68207,277606,5.0,6,3.0
68210,15431,5.0,1,2.0
68210,147086,5.0,2,3.0
68210,190689,5.0,3,3.0
68210,126607,5.0,4,3.0
68210,128614,5.0,5,3.0
68210,127331,5.0,6,3.0
68236,509630,5.0,1,2.0
68236,29704,5.0,2,3.0
68236,504246,5.0,3,3.0
68357,171221,5.0,1,1.0
68357,505997,5.0,2,3.0
68357,93019,5.0,3,3.0
68357,171167,5.0,4,3.0
68357,504846,5.0,5,3.0
68460,270176,5.0,1,1.0
68460,270260,5.0,2,1.0
68460,136793,5.0,3,1.0
68460,270168,5.0,4,2.0
68460,548,5.0,5,2.0
68460,642,5.0,6,2.0
68460,512,5.0,7,2.0
68460,543,5.0,8,3.0
68460,638,5.0,9,3.0
68460,506,5.0,10,3.0
68460,137036,5.0,11,3.0
68503,556,5.0,1,3.0
68503,172755,5.0,2,3.0
68503,237746,5.0,3,3.0
68503,517594,5.0,4,3.0
68503,220520,5.0,5,3.0
68526,192,5.0,1,0.0
68526,517594,5.0,2,2.0
68526,517596,5.0,3,2.0
68526,278,5.0,4,3.0
68526,114124,5.0,5,3.0
68531,242,5.0,1,3.0
68588,93,5.0,1,3.0
68605,64430,5.0,1,1.0
68605,145866,5.0,2,3.0
68605,187415,5.0,3,3.0
68613,242,5.0,1,3.0
68673,119014,5.0,1,2.0
68673,118880,5.0,2,2.0
68673,119045,5.0,3,3.0
68673,119020,5.0,4,3.0
68673,119000,5.0,5,3.0
68673,346,5.0,6,3.0
68715,636,5.0,1,2.0
68715,499870,5.0,2,2.0
68715,506,5.0,3,3.0
68715,77005,5.0,4,3.0
68715,77039,5.0,5,3.0
68715,77046,5.0,6,3.0
68727,278814,5.0,1,1.0
68727,237573,5.0,2,1.0
68727,278713,5.0,3,2.0
68727,184890,5.0,4,2.0
68727,636,5.0,5,3.0
68727,632,5.0,6,3.0
68728,242,5.0,1,3.0
68884,41681,5.0,1,1.0
68884,503558,5.0,2,1.0
68884,186647,5.0,3,2.0
68884,65816,5.0,4,2.0
68884,280658,5.0,5,2.0
68884,280242,5.0,6,3.0
68884,65815,5.0,7,3.0
68884,109448,5.0,8,3.0
68884,970,5.0,9,3.0
68884,35525,5.0,10,3.0
68884,24084,5.0,11,3.0
68904,822,5.0,1,1.0
68904,505997,5.0,2,2.0
68904,153,5.0,3,3.0
68904,227439,5.0,4,3.0
68904,1133,5.0,5,3.0
68928,49,5.0,1,3.0
68950,280527,5.0,1,2.0
68950,141730,5.0,2,2.0
68950,834,5.0,3,3.0
68950,139670,5.0,4,3.0
68950,140785,5.0,5,3.0
68950,139031,5.0,6,3.0
68950,22374,5.0,7,3.0
68960,497916,5.0,1,0.0
68960,146894,5.0,2,1.0
68960,146682,5.0,3,1.0
68960,506822,5.0,4,1.0
68960,91039,5.0,5,2.0
68960,511995,5.0,6,2.0
68960,171541,5.0,7,2.0
68960,146982,5.0,8,3.0
68960,146922,5.0,9,3.0
68960,665,5.0,10,3.0
68960,503314,5.0,11,3.0
68960,505927,5.0,12,3.0
69260,130433,5.0,1,3.0
69260,232772,5.0,2,3.0
69260,204735,5.0,3,3.0
69260,12898,5.0,4,3.0
69267,161909,5.0,1,1.0
69267,161962,5.0,2,1.0
69267,24136,5.0,3,2.0
69267,108306,5.0,4,3.0
69267,176227,5.0,5,3.0
69267,140466,5.0,6,3.0
69267,96204,5.0,7,3.0
69378,822,5.0,1,2.0
69378,504245,5.0,2,2.0
69378,506892,5.0,3,2.0
69378,85683,5.0,4,3.0
69752,59917,5.0,1,1.0
69752,151956,5.0,2,3.0
69752,86863,5.0,3,3.0
69752,86365,5.0,4,3.0
69752,87034,5.0,5,3.0
69838,106056,5.0,1,1.0
69838,106005,5.0,2,1.0
69838,165880,5.0,3,1.0
69838,224236,5.0,4,2.0
69838,106108,5.0,5,2.0
69838,166242,5.0,6,2.0
69838,192,5.0,7,2.0
69838,167,5.0,8,2.0
69838,105977,5.0,9,3.0
69838,165288,5.0,10,3.0
69838,153,5.0,11,3.0
69863,188116,5.0,1,2.0
69863,22103,5.0,2,3.0
69904,121937,5.0,1,2.0
69904,179171,5.0,2,2.0
69904,506892,5.0,3,3.0
69904,505997,5.0,4,3.0
69904,179150,5.0,5,3.0
69904,222054,5.0,6,3.0
69927,95365,5.0,1,0.0
69927,156444,5.0,2,2.0
69927,151791,5.0,3,2.0
69927,262793,5.0,4,3.0
69927,115987,5.0,5,3.0
69927,254763,5.0,6,3.0
69927,191682,5.0,7,3.0
