user_id,recipe_id,predicted_rating,rank
58104,56103,4.8684,6
58104,148215,4.867,7
58104,501294,4.866,8
58104,141988,4.865,9
58104,160639,4.8647,10
58104,97486,4.8647,11
58104,309422,4.8644,12
58104,98447,4.8641,13
58104,222166,4.8634,14
58104,212395,4.8631,15
58104,142062,4.8629,16
58104,165801,4.8629,17
58104,169739,4.8625,18
58104,116594,4.8624,19
58104,126611,4.8621,20
58210,54257,4.0041,1
58210,33671,4.0035,2
58210,200296,4.0035,3
58210,89207,4.0033,4
58210,87782,4.003,5
58210,74730,4.0029,6
58210,66596,4.0029,7
58210,101104,4.0029,8
58210,59636,4.0028,9
58210,32503,4.0028,10
58210,9836,4.0026,11
58210,83561,4.0025,12
58210,67256,4.0025,13
58210,37336,4.0025,14
58210,27144,4.0024,15
58210,73033,4.0024,16
58210,155186,4.0024,17
58210,221743,4.0024,18
58210,73062,4.0024,19
58210,98869,4.0024,20
58229,40,5.0,1
58229,49,5.0,2
58229,58,5.0,3
58229,62,5.0,4
58229,66,5.0,5
58229,93,5.0,6
58229,112,5.0,7
58229,142,5.0,8
58229,143,5.0,9
58229,150,5.0,10
58229,153,5.0,11
58229,167,5.0,12
58229,172,5.0,13
58229,186,5.0,14
58229,187,5.0,15
58229,192,5.0,16
58229,198,5.0,17
58229,203,5.0,18
58229,232,5.0,19
58229,242,5.0,20
58278,13745,4.5626,1
58278,31717,4.5592,2
58278,114558,4.5583,3
58278,83524,4.5582,4
58278,82032,4.5581,5
58278,60952,4.5576,6
58278,56518,4.5573,7
58278,35393,4.5566,8
58278,5170,4.5565,9
58278,157475,4.556,10
58278,73362,4.556,11
58278,278221,4.5558,12
58278,314573,4.5556,13
58278,84516,4.5556,14
58278,143719,4.5554,15
58278,203033,4.5554,16
58278,109416,4.5554,17
58278,255242,4.5553,18
58278,20287,4.5553,19
58278,291758,4.5551,20
58279,13745,4.9187,1
58279,22782,4.9185,2
58279,24139,4.9183,3
58279,137575,4.9182,4
58279,15242,4.9182,5
58279,106715,4.9182,6
58279,174796,4.9182,7
58279,18914,4.9182,8
58279,56746,4.9182,9
58279,61946,4.9182,10
58279,147494,4.9182,11
58279,62994,4.9182,12
58279,167707,4.9182,13
58279,9973,4.9181,14
58279,632,4.9181,15
58279,63501,4.9181,16
58279,43998,4.9181,17
58279,248707,4.9181,18
58279,45755,4.9181,19
58279,26370,4.9181,20
58300,40,5.0,1
58300,49,5.0,2
58300,58,5.0,3
58300,62,5.0,4
58300,66,5.0,5
58300,93,5.0,6
58300,112,5.0,7
58300,142,5.0,8
58300,143,5.0,9
58300,150,5.0,10
58300,153,5.0,11
58300,167,5.0,12
58300,172,5.0,13
58300,186,5.0,14
58300,187,5.0,15
58300,192,5.0,16
58300,198,5.0,17
58300,203,5.0,18
58300,232,5.0,19
58300,242,5.0,20
58339,18816,4.4787,1
58339,20158,4.4749,2
58339,18583,4.467,3
58339,73033,4.4652,4
58339,82102,4.4644,5
58339,95569,4.4641,6
58339,105404,4.464,7
58339,238069,4.4631,8
58339,32614,4.4627,9
58339,83484,4.4626,10
58339,66596,4.4625,11
58339,115826,4.4622,12
58339,53914,4.4618,13
58339,142542,4.4617,14
58339,3436,4.4617,15
58339,71017,4.4616,16
58339,31713,4.4615,17
58339,29591,4.4615,18
58339,291102,4.4614,19
58339,54322,4.4614,20
58407,18816,4.5364,1
58407,66596,4.5272,2
58407,20158,4.5259,3
58407,82102,4.5257,4
58407,89207,4.5242,5
58407,26233,4.5225,6
58407,238069,4.5215,7
58407,106251,4.5209,8
58407,34499,4.5191,9
58407,105404,4.5151,10
58407,185445,4.5126,11
58407,33671,4.5122,12
58407,32204,4.512,13
58407,142542,4.5112,14
58407,3436,4.5112,15
58407,54322,4.511,16
58407,82925,4.5109,17
58407,32844,4.5109,18
58407,29591,4.5109,19
58407,31713,4.5109,20
58413,89204,4.8952,1
58413,15865,4.8569,2
58413,82032,4.8549,3
58413,60952,4.8535,4
58413,56518,4.8534,5
58413,15411,4.8524,6
58413,69173,4.8516,7
58413,95569,4.851,8
58413,82102,4.851,9
58413,32973,4.8508,10
58413,22782,4.8501,11
58413,106627,4.8489,12
58413,102274,4.8487,13
58413,192335,4.8475,14
58413,95414,4.8466,15
58413,46019,4.8465,16
58413,78814,4.8464,17
58413,137287,4.8463,18
58413,58823,4.8463,19
58413,48532,4.8463,20
58430,27208,4.6854,1
58430,15865,4.675,2
58430,13745,4.6733,3
58430,44833,4.6727,4
58430,31717,4.6727,5
58430,8972,4.6723,6
58430,97486,4.6723,7
58430,14927,4.6723,8
58430,137287,4.6722,9
58430,9494,4.6721,10
58430,14979,4.6721,11
58430,73274,4.672,12
58430,114558,4.672,13
58430,113229,4.6718,14
58430,44666,4.6718,15
58430,138317,4.6718,16
58430,63787,4.6718,17
58430,17175,4.6718,18
58430,46294,4.6718,19
58430,79774,4.6717,20
58439,83524,4.6582,1
58439,61946,4.6576,2
58439,155018,4.6572,3
58439,18914,4.6568,4
58439,5170,4.6567,5
58439,22782,4.6567,6
58439,29679,4.6563,7
58439,116814,4.6563,8
58439,87782,4.6562,9
58439,157475,4.6562,10
58439,25885,4.6562,11
58439,63860,4.6562,12
58439,19859,4.6561,13
58439,69173,4.6561,14
58439,185342,4.656,15
58439,128566,4.656,16
58439,65423,4.656,17
58439,28148,4.656,18
58439,312520,4.6559,19
58439,135753,4.6559,20
58469,89204,3.8657,1
58469,32973,3.8401,2
58469,27208,3.8386,3
58469,10744,3.8369,4
58469,131018,3.8367,5
58469,82032,3.8364,6
58469,69173,3.8359,7
58469,60952,3.8355,8
58469,48760,3.8354,9
58469,28755,3.8344,10
58469,83561,3.8333,11
58469,98869,3.8332,12
58469,99476,3.8331,13
58469,108248,3.833,14
58469,27144,3.8329,15
58469,101104,3.8328,16
58469,8782,3.8327,17
58469,3470,3.8326,18
58469,73488,3.8324,19
58469,221743,3.8324,20
58538,13745,4.6711,1
58538,15865,4.6708,2
58538,9494,4.67,3
58538,8972,4.6699,4
58538,14927,4.6698,5
58538,137287,4.6698,6
58538,15411,4.6698,7
58538,97486,4.6697,8
58538,31717,4.6697,9
58538,73274,4.6697,10
58538,14979,4.6697,11
58538,44833,4.6697,12
58538,44666,4.6696,13
58538,113229,4.6696,14
58538,49172,4.6696,15
58538,17175,4.6696,16
58538,46294,4.6696,17
58538,58823,4.6696,18
58538,79774,4.6696,19
58538,63787,4.6695,20
58562,54257,4.8302,1
58562,27208,4.8157,2
58562,150987,4.8126,3
58562,9836,4.812,4
58562,18651,4.8117,5
58562,384800,4.8096,6
58562,18816,4.8095,7
58562,148921,4.808,8
58562,339453,4.8078,9
58562,43842,4.8077,10
58562,38584,4.8071,11
58562,155021,4.8071,12
58562,112575,4.8068,13
58562,19766,4.8067,14
58562,83484,4.8067,15
58562,88885,4.8067,16
58562,171910,4.8066,17
58562,165582,4.8066,18
58562,73596,4.8066,19
58562,20158,4.8064,20
58605,40,5.0,1
58605,49,5.0,2
58605,58,5.0,3
58605,62,5.0,4
58605,66,5.0,5
58605,93,5.0,6
58605,112,5.0,7
58605,142,5.0,8
58605,143,5.0,9
58605,150,5.0,10
58605,153,5.0,11
58605,167,5.0,12
58605,172,5.0,13
58605,186,5.0,14
58605,187,5.0,15
58605,192,5.0,16
58605,198,5.0,17
58605,203,5.0,18
58605,232,5.0,19
58605,242,5.0,20
58619,39087,4.6293,1
58619,74730,4.6246,2
58619,22782,4.6241,3
58619,82102,4.6226,4
58619,32204,4.6194,5
58619,20155,4.6193,6
58619,19279,4.6191,7
58619,52035,4.619,8
58619,31128,4.6187,9
58619,83561,4.6185,10
58619,155018,4.6183,11
58619,83524,4.6183,12
58619,61610,4.618,13
58619,89207,4.6177,14
58619,9327,4.6176,15
58619,48760,4.6176,16
58619,69089,4.6175,17
58619,4627,4.6169,18
58619,10744,4.6169,19
58619,27144,4.6168,20
58762,89204,4.1107,1
58762,73033,4.1099,2
58762,37413,4.1099,3
58762,76930,4.1095,4
58762,8579,4.1092,5
58762,18058,4.1092,6
58762,94532,4.1091,7
58762,54257,4.109,8
58762,208952,4.1089,9
58762,280594,4.1088,10
58762,148547,4.1087,11
58762,3470,4.1086,12
58762,46877,4.1084,13
58762,79606,4.1082,14
58762,108364,4.1082,15
58762,32503,4.1082,16
58762,200296,4.1082,17
58762,99476,4.1081,18
58762,100526,4.1081,19
58762,89207,4.1081,20
58836,16531,4.7449,1
58836,13745,4.6449,2
58836,208486,4.6361,3
58836,40767,4.6361,4
58836,64049,4.6346,5
58836,13641,4.6345,6
58836,27208,4.6314,7
58836,32142,4.6311,8
58836,25885,4.63,9
58836,96988,4.626,10
58836,51209,4.6251,11
58836,369220,4.6249,12
58836,190476,4.6247,13
58836,57589,4.6244,14
58836,250207,4.6243,15
58836,24139,4.6238,16
58836,137575,4.6212,17
58836,88794,4.6205,18
58836,24019,4.6201,19
58836,174796,4.6198,20
58852,27208,4.9102,1
58852,78814,4.9084,2
58852,9850,4.9081,3
58852,64448,4.9081,4
58852,389557,4.9079,5
58852,56746,4.9073,6
58852,16531,4.9072,7
58852,22782,4.9071,8
58852,32142,4.9071,9
58852,19279,4.907,10
58852,61946,4.907,11
58852,13745,4.907,12
58852,328184,4.907,13
58852,25551,4.907,14
58852,8619,4.9069,15
58852,51997,4.9069,16
58852,111662,4.9069,17
58852,18914,4.9069,18
58852,13729,4.9069,19
58852,174796,4.9069,20
58892,95222,4.5178,1
58892,18914,4.5176,2
58892,9836,4.516,3
58892,63501,4.5155,4
58892,26370,4.5153,5
58892,106715,4.5152,6
58892,4571,4.515,7
58892,84104,4.5148,8
58892,190896,4.5145,9
58892,25885,4.5145,10
58892,15242,4.5145,11
58892,61946,4.5144,12
58892,174796,4.5143,13
58892,167707,4.5143,14
58892,632,4.5142,15
58892,9973,4.5142,16
58892,16365,4.514,17
58892,123565,4.514,18
58892,33727,4.514,19
58892,57535,4.514,20
58909,95222,4.5175,1
58909,95569,4.5154,2
58909,15865,4.5152,3
58909,67256,4.5147,4
58909,34382,4.5144,5
58909,24088,4.5129,6
58909,37336,4.5126,7
58909,53198,4.5125,8
58909,4627,4.512,9
58909,177558,4.5118,10
58909,69173,4.5117,11
58909,18914,4.5114,12
58909,42169,4.5111,13
58909,68491,4.5107,14
58909,71360,4.5107,15
58909,71373,4.5105,16
58909,222188,4.5103,17
58909,31128,4.5101,18
58909,97831,4.51,19
58909,65340,4.51,20
58931,76930,4.8352,1
58931,68955,4.8345,2
58931,27733,4.8328,3
58931,78173,4.8317,4
58931,18831,4.8314,5
58931,8782,4.8313,6
58931,57130,4.831,7
58931,48532,4.831,8
58931,261889,4.8307,9
58931,97486,4.8306,10
58931,83561,4.8303,11
58931,14187,4.8303,12
58931,19279,4.8303,13
58931,321236,4.8302,14
58931,84665,4.8302,15
58931,96988,4.8302,16
58931,82032,4.8301,17
58931,9327,4.8301,18
58931,16705,4.8301,19
58931,49200,4.83,20
58948,27208,4.842,1
58948,15865,4.8353,2
58948,48532,4.8349,3
58948,68955,4.8348,4
58948,97486,4.8347,5
58948,31717,4.8346,6
58948,77397,4.8346,7
58948,8972,4.8346,8
58948,137287,4.8346,9
58948,14979,4.8346,10
58948,138317,4.8345,11
58948,14927,4.8345,12
58948,73274,4.8345,13
58948,44833,4.8345,14
58948,114558,4.8345,15
58948,113229,4.8345,16
58948,108522,4.8345,17
58948,44666,4.8345,18
58948,63787,4.8345,19
58948,33919,4.8345,20
59021,40,5.0,1
59021,49,5.0,2
59021,58,5.0,3
59021,62,5.0,4
59021,66,5.0,5
59021,93,5.0,6
59021,112,5.0,7
59021,142,5.0,8
59021,143,5.0,9
59021,150,5.0,10
59021,153,5.0,11
59021,167,5.0,12
59021,172,5.0,13
59021,186,5.0,14
59021,187,5.0,15
59021,192,5.0,16
59021,198,5.0,17
59021,203,5.0,18
59021,232,5.0,19
59021,242,5.0,20
59064,9836,4.6517,1
59064,53914,4.6485,2
59064,18914,4.6472,3
59064,66596,4.6469,4
59064,73033,4.6469,5
59064,200296,4.6463,6
59064,59636,4.6462,7
59064,71373,4.6462,8
59064,89007,4.6457,9
59064,66121,4.6457,10
59064,51861,4.6455,11
59064,129345,4.6454,12
59064,77854,4.6452,13
59064,9272,4.6451,14
59064,294371,4.6451,15
59064,185342,4.645,16
59064,94624,4.6449,17
59064,132764,4.6447,18
59064,169739,4.6447,19
59064,8739,4.6445,20
59077,16531,4.7383,1
59077,13745,4.7335,2
59077,9494,4.7258,3
59077,49172,4.7256,4
59077,32142,4.7252,5
59077,8972,4.7244,6
59077,15865,4.7243,7
59077,137287,4.7241,8
59077,58823,4.7241,9
59077,44833,4.724,10
59077,14979,4.724,11
59077,73274,4.724,12
59077,96988,4.7239,13
59077,77397,4.7238,14
59077,138317,4.7238,15
59077,97486,4.7238,16
59077,46294,4.7238,17
59077,64367,4.7238,18
59077,44666,4.7238,19
59077,113229,4.7238,20
59087,40,5.0,1
59087,49,5.0,2
59087,58,5.0,3
59087,62,5.0,4
59087,66,5.0,5
59087,93,5.0,6
59087,112,5.0,7
59087,142,5.0,8
59087,143,5.0,9
59087,150,5.0,10
59087,153,5.0,11
59087,167,5.0,12
59087,172,5.0,13
59087,186,5.0,14
59087,187,5.0,15
59087,192,5.0,16
59087,198,5.0,17
59087,203,5.0,18
59087,232,5.0,19
59087,242,5.0,20
59144,89204,4.9854,1
59144,95222,4.9853,2
59144,54257,4.9844,3
59144,15865,4.9843,4
59144,150987,4.9843,5
59144,77397,4.9842,6
59144,95569,4.9842,7
59144,31717,4.9842,8
59144,8579,4.9842,9
59144,14927,4.9842,10
59144,73166,4.9842,11
59144,76930,4.9842,12
59144,114558,4.9842,13
59144,97486,4.9842,14
59144,18816,4.9842,15
59144,60952,4.9842,16
59144,80536,4.9842,17
59144,27520,4.9842,18
59144,48401,4.9842,19
59144,108248,4.9842,20
59163,89204,4.7657,1
59163,69173,4.7566,2
59163,73033,4.7545,3
59163,42169,4.7534,4
59163,146427,4.753,5
59163,100526,4.7528,6
59163,101104,4.7527,7
59163,67256,4.7527,8
59163,74730,4.7525,9
59163,53198,4.7525,10
59163,221743,4.7521,11
59163,209398,4.752,12
59163,83561,4.752,13
59163,199579,4.7519,14
59163,100727,4.7518,15
59163,27144,4.7517,16
59163,73488,4.7517,17
59163,33671,4.7517,18
59163,94532,4.7517,19
59163,59636,4.7516,20
59199,89204,4.2351,1
59199,69173,4.2178,2
59199,74730,4.2153,3
59199,155018,4.2151,4
59199,52035,4.2151,5
59199,101104,4.2149,6
59199,4627,4.2148,7
59199,83561,4.2147,8
59199,16884,4.2147,9
59199,69089,4.2145,10
59199,89207,4.2145,11
59199,96886,4.2145,12
59199,20155,4.2144,13
59199,73033,4.2144,14
59199,32204,4.2144,15
59199,261889,4.2144,16
59199,31128,4.2143,17
59199,61946,4.2143,18
59199,107868,4.2142,19
59199,9327,4.2142,20
59205,89204,4.7534,1
59205,27208,4.7504,2
59205,15411,4.7503,3
59205,76930,4.7502,4
59205,48401,4.7502,5
59205,54257,4.7501,6
59205,16531,4.7501,7
59205,71618,4.7501,8
59205,31750,4.7501,9
59205,15865,4.7501,10
59205,95569,4.7501,11
59205,147653,4.7501,12
59205,13745,4.7501,13
59205,97486,4.7501,14
59205,77397,4.7501,15
59205,31607,4.7501,16
59205,73166,4.7501,17
59205,19724,4.7501,18
59205,9494,4.7501,19
59205,99619,4.7501,20
59288,16531,4.9294,1
59288,68955,4.9284,2
59288,76930,4.9277,3
59288,69173,4.9277,4
59288,28648,4.9277,5
59288,8579,4.9272,6
59288,146022,4.9271,7
59288,53508,4.9271,8
59288,106627,4.9271,9
59288,45270,4.927,10
59288,48532,4.927,11
59288,131018,4.927,12
59288,40857,4.927,13
59288,37413,4.927,14
59288,28667,4.927,15
59288,208952,4.927,16
59288,153756,4.927,17
59288,280594,4.927,18
59288,32973,4.927,19
59288,48760,4.9269,20
59302,27208,4.7702,1
59302,32204,4.7656,2
59302,87782,4.7648,3
59302,27210,4.7619,4
59302,31128,4.7613,5
59302,9836,4.7611,6
59302,66121,4.7608,7
59302,59224,4.7607,8
59302,68159,4.7605,9
59302,42780,4.7602,10
59302,63689,4.7599,11
59302,82102,4.7598,12
59302,33914,4.7595,13
59302,68955,4.7594,14
59302,24799,4.7589,15
59302,77397,4.7589,16
59302,28148,4.7587,17
59302,95311,4.7586,18
59302,100798,4.7581,19
59302,105670,4.758,20
59473,16531,4.7608,1
59473,61946,4.7448,2
59473,78814,4.7328,3
59473,15242,4.7301,4
59473,39087,4.7279,5
59473,27733,4.7267,6
59473,83524,4.726,7
59473,69173,4.7252,8
59473,261889,4.725,9
59473,13745,4.7249,10
59473,107868,4.7243,11
59473,133448,4.7235,12
59473,19279,4.7227,13
59473,155018,4.7225,14
59473,26370,4.7216,15
59473,16884,4.7213,16
59473,96886,4.7203,17
59473,52035,4.7198,18
59473,32710,4.7192,19
59473,11266,4.7191,20
59476,95222,4.8613,1
59476,54257,4.8581,2
59476,37336,4.8577,3
59476,67256,4.8577,4
59476,9836,4.8577,5
59476,27208,4.8577,6
59476,24088,4.8576,7
59476,18914,4.8576,8
59476,155021,4.8576,9
59476,32147,4.8576,10
59476,150987,4.8576,11
59476,222188,4.8576,12
59476,177558,4.8575,13
59476,71373,4.8575,14
59476,148921,4.8575,15
59476,118966,4.8575,16
59476,136589,4.8575,17
59476,63689,4.8575,18
59476,89007,4.8575,19
59476,384800,4.8575,20
59570,95222,4.7506,1
59570,54257,4.7505,2
59570,22782,4.7505,3
59570,280431,4.7504,4
59570,28148,4.7504,5
59570,82032,4.7504,6
59570,60952,4.7504,7
59570,242722,4.7504,8
59570,30165,4.7503,9
59570,92095,4.7503,10
59570,131971,4.7503,11
59570,129615,4.7503,12
59570,140047,4.7503,13
59570,63689,4.7503,14
59570,11107,4.7503,15
59570,160483,4.7503,16
59570,221240,4.7503,17
59570,73362,4.7503,18
59570,80536,4.7503,19
59570,116814,4.7503,20
59588,95222,4.9271,1
59588,22782,4.9268,2
59588,82032,4.9267,3
59588,60952,4.9267,4
59588,56518,4.9267,5
59588,78814,4.9267,6
59588,93674,4.9265,7
59588,102274,4.9265,8
59588,63812,4.9264,9
59588,131971,4.9264,10
59588,209163,4.9264,11
59588,59442,4.9264,12
59588,250764,4.9264,13
59588,89552,4.9264,14
59588,178227,4.9264,15
59588,117656,4.9264,16
59588,99121,4.9264,17
59588,102191,4.9264,18
59588,32253,4.9264,19
59588,226130,4.9264,20
59608,16531,4.9588,1
59608,22782,4.9586,2
59608,106251,4.9586,3
59608,18816,4.9586,4
59608,208486,4.9586,5
59608,64049,4.9586,6
59608,20158,4.9586,7
59608,238069,4.9585,8
59608,26233,4.9585,9
59608,40767,4.9585,10
59608,13641,4.9585,11
59608,32614,4.9585,12
59608,34499,4.9585,13
59608,82102,4.9585,14
59608,66596,4.9585,15
59608,18583,4.9585,16
59608,89204,4.9585,17
59608,32142,4.9585,18
59608,53914,4.9585,19
59608,33671,4.9585,20
59615,13745,4.8365,1
59615,15865,4.836,2
59615,27208,4.8357,3
59615,77397,4.8356,4
59615,8972,4.8355,5
59615,9494,4.8355,6
59615,97486,4.8355,7
59615,137287,4.8354,8
59615,14979,4.8354,9
59615,73274,4.8354,10
59615,31717,4.8354,11
59615,138317,4.8353,12
59615,14927,4.8353,13
59615,44666,4.8353,14
59615,113229,4.8353,15
59615,46294,4.8353,16
59615,17175,4.8353,17
59615,58823,4.8353,18
59615,79774,4.8353,19
59615,44833,4.8353,20
59679,95222,4.8085,1
59679,89204,4.8052,2
59679,54257,4.8027,3
59679,27208,4.802,4
59679,15411,4.8017,5
59679,77397,4.8014,6
59679,148547,4.8011,7
59679,75061,4.801,8
59679,32503,4.801,9
59679,89207,4.801,10
59679,138447,4.801,11
59679,443166,4.801,12
59679,204040,4.801,13
59679,33561,4.8009,14
59679,37413,4.8009,15
59679,155021,4.8009,16
59679,150987,4.8009,17
59679,73033,4.8009,18
59679,46877,4.8009,19
59679,53198,4.8009,20
59686,95222,4.8732,1
59686,89204,4.6032,2
59686,16531,4.59,3
59686,208486,4.4575,4
59686,40767,4.4564,5
59686,64049,4.4549,6
59686,13641,4.4549,7
59686,150987,4.4537,8
59686,18816,4.4527,9
59686,51209,4.4505,10
59686,96988,4.4489,11
59686,32142,4.4484,12
59686,369220,4.4433,13
59686,384800,4.4428,14
59686,190476,4.4418,15
59686,211225,4.4417,16
59686,250207,4.4413,17
59686,57589,4.4413,18
59686,9836,4.4411,19
59686,148547,4.44,20
59728,40,5.0,1
59728,49,5.0,2
59728,58,5.0,3
59728,62,5.0,4
59728,66,5.0,5
59728,93,5.0,6
59728,112,5.0,7
59728,142,5.0,8
59728,143,5.0,9
59728,150,5.0,10
59728,153,5.0,11
59728,167,5.0,12
59728,172,5.0,13
59728,186,5.0,14
59728,187,5.0,15
59728,192,5.0,16
59728,198,5.0,17
59728,203,5.0,18
59728,232,5.0,19
59728,242,5.0,20
59753,95569,4.4796,1
59753,15865,4.4787,2
59753,95222,4.4772,3
59753,15411,4.4753,4
59753,37336,4.4692,5
59753,34382,4.4671,6
59753,67256,4.4652,7
59753,4627,4.4644,8
59753,24088,4.4632,9
59753,177558,4.4626,10
59753,18914,4.4619,11
59753,69173,4.4616,12
59753,110078,4.4612,13
59753,53198,4.4611,14
59753,42169,4.4596,15
59753,73033,4.4579,16
59753,71373,4.4576,17
59753,68491,4.4573,18
59753,151177,4.4571,19
59753,71360,4.4569,20
59780,68955,4.8729,1
59780,106627,4.8721,2
59780,48532,4.872,3
59780,162873,4.8719,4
59780,28667,4.8716,5
59780,69173,4.8713,6
59780,53508,4.8711,7
59780,40857,4.8707,8
59780,146022,4.8706,9
59780,8579,4.8706,10
59780,45270,4.8702,11
59780,36970,4.8702,12
59780,104086,4.8701,13
59780,15865,4.87,14
59780,131018,4.8699,15
59780,77397,4.8695,16
59780,108248,4.8693,17
59780,76930,4.8693,18
59780,73033,4.8692,19
59780,26210,4.8691,20
59798,89204,4.9244,1
59798,22782,4.9239,2
59798,16531,4.9237,3
59798,78814,4.9236,4
59798,26370,4.9235,5
59798,84104,4.9235,6
59798,4571,4.9235,7
59798,25885,4.9235,8
59798,63501,4.9235,9
59798,15242,4.9235,10
59798,18914,4.9234,11
59798,174796,4.9234,12
59798,43998,4.9234,13
59798,248707,4.9234,14
59798,61946,4.9234,15
59798,167707,4.9234,16
59798,632,4.9234,17
59798,88794,4.9234,18
59798,16365,4.9234,19
59798,9973,4.9234,20
59801,69173,4.7572,1
59801,106627,4.7568,2
59801,48532,4.7568,3
59801,42169,4.7562,4
59801,53198,4.755,5
59801,28667,4.7548,6
59801,32973,4.7545,7
59801,100526,4.7544,8
59801,209398,4.7543,9
59801,162873,4.7543,10
59801,26210,4.7543,11
59801,95569,4.7543,12
59801,73033,4.754,13
59801,89207,4.7538,14
59801,146427,4.7538,15
59801,8579,4.7534,16
59801,15865,4.7533,17
59801,53508,4.7533,18
59801,108248,4.7533,19
59801,199579,4.7528,20
59879,89204,4.9229,1
59879,54257,4.9115,2
59879,9836,4.9107,3
59879,25885,4.9106,4
59879,53914,4.9105,5
59879,37336,4.9105,6
59879,33671,4.9104,7
59879,106251,4.9103,8
59879,31750,4.9103,9
59879,3470,4.9103,10
59879,99709,4.9103,11
59879,32614,4.9102,12
59879,66575,4.9102,13
59879,118373,4.9102,14
59879,51209,4.9102,15
59879,66596,4.9102,16
59879,18914,4.9102,17
59879,87782,4.9102,18
59879,26370,4.9101,19
59879,44263,4.9101,20
59886,95222,4.9438,1
59886,48532,4.8995,2
59886,108522,4.8995,3
59886,59636,4.8972,4
59886,200296,4.8971,5
59886,73033,4.8949,6
59886,104086,4.8948,7
59886,32503,4.8943,8
59886,33671,4.894,9
59886,46877,4.8935,10
59886,148547,4.8926,11
59886,13269,4.8923,12
59886,53198,4.8917,13
59886,8579,4.8915,14
59886,28667,4.8909,15
59886,73062,4.8907,16
59886,42169,4.8901,17
59886,79606,4.89,18
59886,37413,4.8899,19
59886,9836,4.8899,20
59921,95222,3.8936,1
59921,77397,3.862,2
59921,32204,3.8609,3
59921,131018,3.8592,4
59921,59224,3.8578,5
59921,63689,3.8566,6
59921,89207,3.8561,7
59921,31128,3.8554,8
59921,67256,3.8527,9
59921,68159,3.8523,10
59921,42780,3.8503,11
59921,28148,3.8502,12
59921,27210,3.8501,13
59921,132765,3.8498,14
59921,56518,3.849,15
59921,46877,3.8489,16
59921,87782,3.8486,17
59921,95311,3.8485,18
59921,102274,3.8483,19
59921,155021,3.8482,20
59992,40,5.0,1
59992,49,5.0,2
59992,58,5.0,3
59992,62,5.0,4
59992,66,5.0,5
59992,93,5.0,6
59992,112,5.0,7
59992,142,5.0,8
59992,143,5.0,9
59992,150,5.0,10
59992,153,5.0,11
59992,167,5.0,12
59992,172,5.0,13
59992,186,5.0,14
59992,187,5.0,15
59992,192,5.0,16
59992,198,5.0,17
59992,203,5.0,18
59992,232,5.0,19
59992,242,5.0,20
60020,40,5.0,1
60020,49,5.0,2
60020,58,5.0,3
60020,62,5.0,4
60020,66,5.0,5
60020,93,5.0,6
60020,112,5.0,7
60020,142,5.0,8
60020,143,5.0,9
60020,150,5.0,10
60020,153,5.0,11
60020,167,5.0,12
60020,172,5.0,13
60020,186,5.0,14
60020,187,5.0,15
60020,192,5.0,16
60020,198,5.0,17
60020,203,5.0,18
60020,232,5.0,19
60020,242,5.0,20
60031,27208,4.8229,1
60031,68955,4.8213,2
60031,15865,4.821,3
60031,77397,4.8205,4
60031,8972,4.8205,5
60031,31717,4.8204,6
60031,137287,4.8204,7
60031,97486,4.8204,8
60031,48532,4.8204,9
60031,16531,4.8204,10
60031,28648,4.8204,11
60031,73274,4.8203,12
60031,14979,4.8203,13
60031,58823,4.8203,14
60031,44666,4.8203,15
60031,113229,4.8203,16
60031,106627,4.8203,17
60031,17175,4.8202,18
60031,14927,4.8202,19
60031,138317,4.8202,20
60101,13745,4.4885,1
60101,9836,4.4876,2
60101,18914,4.487,3
60101,89204,4.486,4
60101,61946,4.4852,5
60101,25885,4.4848,6
60101,106715,4.4847,7
60101,49172,4.4847,8
60101,24139,4.4846,9
60101,137575,4.4845,10
60101,174796,4.4845,11
60101,190896,4.4842,12
60101,9973,4.4842,13
60101,56746,4.4841,14
60101,167707,4.4841,15
60101,53914,4.4841,16
60101,62994,4.484,17
60101,147494,4.484,18
60101,632,4.484,19
60101,88794,4.484,20
60124,54257,4.9392,1
60124,148547,4.9292,2
60124,3470,4.9287,3
60124,75061,4.9283,4
60124,46877,4.9279,5
60124,99476,4.9278,6
60124,37413,4.9278,7
60124,108364,4.9278,8
60124,13269,4.9276,9
60124,89204,4.9275,10
60124,32973,4.9274,11
60124,32503,4.9273,12
60124,204040,4.9273,13
60124,14814,4.9273,14
60124,33561,4.9272,15
60124,140878,4.9271,16
60124,282927,4.927,17
60124,79606,4.927,18
60124,94532,4.927,19
60124,78953,4.927,20
60221,9850,4.9567,1
60221,19279,4.9567,2
60221,64448,4.9567,3
60221,69173,4.9567,4
60221,18914,4.9567,5
60221,51997,4.9567,6
60221,19957,4.9567,7
60221,77989,4.9567,8
60221,519,4.9567,9
60221,111662,4.9566,10
60221,132052,4.9566,11
60221,4627,4.9566,12
60221,37336,4.9566,13
60221,31482,4.9566,14
60221,389557,4.9566,15
60221,25551,4.9566,16
60221,89207,4.9566,17
60221,162387,4.9566,18
60221,167055,4.9566,19
60221,41728,4.9566,20
60222,40,5.0,1
60222,49,5.0,2
60222,58,5.0,3
60222,62,5.0,4
60222,66,5.0,5
60222,93,5.0,6
60222,112,5.0,7
60222,142,5.0,8
60222,143,5.0,9
60222,150,5.0,10
60222,153,5.0,11
60222,167,5.0,12
60222,172,5.0,13
60222,186,5.0,14
60222,187,5.0,15
